name,0hr,2hr,6hr,12hr,class
ENSMUSG00000045381.6,1.9695123841,0,0,0,3
ENSMUSG00000059762.4,0.984756192,0,0,0,3
ENSMUSG00000110518.1,0,0.9977486894,0,0,1
ENSMUSG00000096477.2,0.984756192,0,7.9818474916,0,0
ENSMUSG00000059106.5,3.9390247681,3.9909947574,2.9931928093,4.9519838928,4
ENSMUSG00000066463.13,0,6.9842408255,0,8.9135710071,2
ENSMUSG00000024687.11,4892.2687619966,5166.3427135036,5914.5489912514,5060.9275384828,4
ENSMUSG00000005917.15,1.9695123841,24.943717234,25.9410043476,35.6542840284,4
ENSMUSG00000028927.6,2.9542685761,0,0,4.9519838928,2
ENSMUSG00000031284.16,2649.9789127482,3452.2104651839,2058.3189218879,1586.615639266,4
ENSMUSG00000073530.11,932.5641138508,712.3925642027,1002.7195911282,842.8276585614,4
ENSMUSG00000044641.7,365.3445472425,330.254816178,1085.5312588532,598.1996542551,4
ENSMUSG00000056214.9,897.1128909378,1057.6136107211,4003.8942479575,2449.2512333988,4
ENSMUSG00000004231.15,0,0,0,0.9903967786,2
ENSMUSG00000052613.16,3.9390247681,0,2.9931928093,4.9519838928,4
ENSMUSG00000103472.1,4.9237809601,1.9954973787,0,2.9711903357,4
ENSMUSG00000032504.15,8908.1045130881,8653.4743828151,10361.4357749909,9604.867958553,4
ENSMUSG00000070526.2,295.4268576085,296.3313607398,860.0440672164,746.7591710403,4
ENSMUSG00000024901.15,418.521381612,517.8315697776,508.8427775874,265.4263366562,4
ENSMUSG00000092570.7,2.9542685761,0,0,0,3
ENSMUSG00000036167.16,1958.6800659443,1725.1074839026,3411.2420717086,3454.5039636454,4
ENSMUSG00000024640.9,13470.4799507552,10403.5255839516,13995.171845527,15632.4227529181,4
ENSMUSG00000021178.9,4479.6559175368,4620.5741804239,4354.09780665,4530.0748651703,4
ENSMUSG00000029440.15,1299.8781734774,1301.0642909248,936.8693493227,1370.7091415382,4
ENSMUSG00000068744.12,1907.4727439588,2101.2587397911,1455.6894362746,3132.6250106108,4
ENSMUSG00000096199.2,164.4542840687,153.6532981614,94.7844389624,102.0108681925,4
ENSMUSG00000079179.9,889.2348414016,847.0886372662,576.6884812657,729.9224258047,4
ENSMUSG00000040022.14,1812.9361495241,1837.8530858002,1328.977607346,1622.2699232945,4
ENSMUSG00000008601.12,10.8323181123,1.9954973787,2.9931928093,0,3
ENSMUSG00000022159.16,137.865866884,116.7365966551,68.8434346148,67.3469809426,4
ENSMUSG00000002104.11,5.9085371522,8.9797382042,16.9614259196,10.8943645642,4
ENSMUSG00000042396.10,1975.4209212088,2114.2294727528,2054.3279981422,2015.457444386,4
ENSMUSG00000096982.2,0,0,0,2.9711903357,2
ENSMUSG00000097451.11,13272.5439561575,12419.9756851472,10852.3193957223,7220.9829125397,4
ENSMUSG00000116648.1,1.9695123841,1.9954973787,0,0,4
ENSMUSG00000060636.14,2099.5002014044,2033.4118289147,1828.8408065054,1519.2686583234,4
ENSMUSG00000083988.1,8.8628057283,5.9864921362,8.979578428,2.9711903357,4
ENSMUSG00000080059.4,103.399400163,65.8514134977,59.8638561868,79.2317422854,4
ENSMUSG00000102117.1,15.7560990725,12.9707329617,12.9705021738,4.9519838928,4
ENSMUSG00000074824.3,8.8628057283,16.9617277191,12.9705021738,7.9231742285,4
ENSMUSG00000030592.18,95.5213506267,56.8716752935,49.8865468223,25.7503162428,4
ENSMUSG00000027907.4,11370.9797493508,9684.1487789234,10297.5809950584,9200.7860728972,4
ENSMUSG00000038331.15,1747.9422408502,1507.5982696222,1638.2741976442,1299.4005734813,4
ENSMUSG00000088789.1,8.8628057283,1.9954973787,2.9931928093,4.9519838928,4
ENSMUSG00000001833.17,6939.5768852235,6980.2498307592,9063.3878266748,9198.8052793401,4
ENSMUSG00000066366.14,0,17.9594764085,1.9954618729,0,1
ENSMUSG00000026039.9,376.1768653548,364.1782716162,606.6204093591,1847.0899920294,2
ENSMUSG00000032908.9,0,3.9909947574,0,1.9807935571,1
ENSMUSG00000058921.3,0,0,1.9954618729,0,0
ENSMUSG00000005360.14,11948.0468778794,10017.3968411695,7608.6961213366,5625.4537022665,4
ENSMUSG00000039838.11,0,1.9954973787,0,0,1
ENSMUSG00000020495.13,1002.4818034848,1158.3862283464,799.1824800932,837.8756746686,4
ENSMUSG00000028885.8,0,0,0,1.9807935571,2
ENSMUSG00000100826.6,91.5823258586,104.7636123827,68.8434346148,87.154916514,4
ENSMUSG00000070167.1,168.3933088368,120.7275914125,111.7458648819,63.3853938284,4
ENSMUSG00000063511.11,10668.8485844347,11313.4723886475,12611.3190366765,14397.3979700438,4
ENSMUSG00000024241.7,2009.8873879298,2404.5743413564,4460.8550168497,3808.0756135942,4
ENSMUSG00000021990.16,69.917689634,44.8986910212,146.6664476576,103.0012649711,4
ENSMUSG00000020867.13,11.8170743043,10.975235583,17.959156856,4.9519838928,4
ENSMUSG00000023935.10,27.5731733768,63.855916119,35.9183137121,43.577458257,4
ENSMUSG00000051457.7,18.7103676485,30.9302093701,17.959156856,37.6350775856,4
ENSMUSG00000051346.9,323.9847871773,254.4259157867,163.6278735771,246.6087978634,4
ENSMUSG00000041355.13,4304.3693153557,4367.1460133266,3824.3026793972,4349.8226514709,4
ENSMUSG00000046027.17,1147.240963713,797.2012027983,747.300471398,541.7470378767,4
ENSMUSG00000032085.5,42.3445162572,30.9302093701,35.9183137121,26.7407130213,4
ENSMUSG00000003134.10,88.6280572825,55.8739266041,298.3215499973,273.3495108848,4
ENSMUSG00000004462.7,954.2287500754,751.3047630877,1010.7014386197,1173.6201826031,4
ENSMUSG00000032419.8,1674.0855264481,1927.6504678426,1205.2589712267,1211.2552601887,4
ENSMUSG00000040140.15,0,0,0,6.93277745,2
ENSMUSG00000045691.14,86.6585448985,85.8063872849,76.8252821063,57.4430131569,4
ENSMUSG00000097320.8,106.3536687391,153.6532981614,77.8230130428,73.289361614,4
ENSMUSG00000049420.9,301.3353947607,217.5092142804,127.7095598651,75.2701551712,4
ENSMUSG00000036944.6,1.9695123841,0,0,10.8943645642,2
ENSMUSG00000037573.5,1431.8355032092,1941.6189494936,1050.6106760776,869.5683715828,4
ENSMUSG00000020541.12,375.1921091628,318.2818319057,439.0016120362,425.8706147843,4
ENSMUSG00000027164.8,931.5793576588,827.133663479,771.2460138727,854.7124199042,4
ENSMUSG00000032112.10,953.2439938834,976.795966883,661.4956108636,669.508222312,4
ENSMUSG00000051675.13,3224.0917727007,3538.0168524688,2455.4158345934,2744.3894734121,4
ENSMUSG00000040365.14,1771.5763894589,1958.5806772127,1544.4874896183,1671.7897622229,4
ENSMUSG00000067399.10,9.8475619203,19.9549737872,26.938735284,46.5486485927,4
ENSMUSG00000022386.12,345.6494234019,318.2818319057,239.455424747,316.9269691418,4
ENSMUSG00000097929.9,0.984756192,0,0,0,3
ENSMUSG00000023277.13,679.4817724995,851.0796320237,954.8285061787,991.3871753466,4
ENSMUSG00000039891.6,28.5579295688,55.8739266041,21.9500806018,69.3277744998,4
ENSMUSG00000024583.3,3821.8387812619,4083.7853855485,6731.6906282007,5959.217416644,4
ENSMUSG00000032307.16,983.7714358363,922.9175376575,1359.9072663758,892.3474974898,4
ENSMUSG00000001930.17,9.8475619203,3.9909947574,0,0,3
ENSMUSG00000042050.8,1097.0183979195,986.7734537766,1055.5993307598,976.5312236681,4
ENSMUSG00000028933.11,302.3201509527,344.223297829,854.0576815977,1153.8122470318,4
ENSMUSG00000048967.16,174.301845989,154.6510468507,145.6687167211,195.1081653779,4
ENSMUSG00000060862.10,600.7012771373,499.8720933691,424.0356479895,716.0568709047,4
ENSMUSG00000045064.4,40.3750038732,41.9054449531,25.9410043476,1.9807935571,4
ENSMUSG00000038535.17,406.7043073077,528.8068053605,429.0243026717,491.2368021698,4
ENSMUSG00000090659.9,27.5731733768,30.9302093701,9.9773093645,6.93277745,4
ENSMUSG00000042439.13,904.006184282,1101.5145530529,751.2913951438,734.8744096975,4
ENSMUSG00000020420.8,181.1951393332,148.6645547146,101.7685555175,133.7035651067,4
ENSMUSG00000050064.14,507.1494388946,350.2097899652,412.0628767522,437.7553761271,4
ENSMUSG00000044081.7,8.8628057283,14.9662303404,0,14.8559516785,4
ENSMUSG00000050855.16,202.8597755578,197.5542404932,121.7231742464,220.8584816207,4
ENSMUSG00000098905.2,91.5823258586,74.831151702,42.9024302672,78.2413455069,4
ENSMUSG00000052446.17,413.5976006519,350.2097899652,589.6589834395,756.663138826,4
ENSMUSG00000024792.9,860.6769118327,854.0728780917,591.6544453124,660.5946513049,4
ENSMUSG00000049577.15,643.0457933945,755.2957578452,2133.1487421214,1213.2360537459,4
ENSMUSG00000042408.13,1431.8355032092,1374.8976939374,1217.231742464,1376.6515222096,4
ENSMUSG00000036214.14,83.7042763224,78.8221464594,62.8570489961,105.9724553068,4
ENSMUSG00000032400.18,512.0732198547,537.7865435648,766.2573591905,2024.3710153931,4
ENSMUSG00000007777.9,390.888112234,412.0699247568,331.3089138764,508.1805336872,4
ENSMUSG00000043644.4,99.9262843305,67.3382559968,47.0438639039,58.5598661866,4
ENSMUSG00000099146.7,5.8780167253,9.0454373727,6.0055996473,9.9254010486,4
ENSMUSG00000097222.2,2.9390083627,2.0100971939,4.0037330982,5.9552406291,4
ENSMUSG00000097616.7,118.5400039607,106.5351512786,71.0662624931,84.3659089129,4
ENSMUSG00000099098.4,3.9186778169,12.0605831636,0,4.9627005243,1
ENSMUSG00000050088.9,1671.3160889002,1870.3954389571,1198.1171296375,1411.3920291078,4
ENSMUSG00000102000.6,0,2.0100971939,0,0,1
ENSMUSG00000103452.1,0,16.0807775515,0,0,1
ENSMUSG00000100010.5,0,0,1.0009332746,0,0
ENSMUSG00000110424.1,88.1702508798,34.1716522969,52.0485302766,118.1122724781,4
ENSMUSG00000102737.1,7.8373556338,0,5.0046663728,8.9328609437,4
ENSMUSG00000056821.13,1.9593389084,0,0,1.9850802097,4
ENSMUSG00000052794.13,580.9439863528,504.5343956779,376.3509112311,488.32973159,4
ENSMUSG00000102356.1,0,0,3.0027998237,0,0
ENSMUSG00000108263.1,1.9593389084,0,0,0,3
ENSMUSG00000084757.7,1.9593389084,0,0,0,3
ENSMUSG00000032611.9,5.8780167253,10.0504859697,2.0018665491,5.9552406291,4
ENSMUSG00000099794.1,0.9796694542,0,0,0,3
ENSMUSG00000089997.2,1.9593389084,0,0,0,3
ENSMUSG00000097101.3,22.5323974471,9.0454373727,5.0046663728,0.9925401049,3
ENSMUSG00000042041.7,0,0,2.0018665491,0,0
ENSMUSG00000030587.5,214.5476104743,196.9895250057,139.1297251626,105.2092511149,4
ENSMUSG00000101791.1,15.6747112675,7.0353401788,9.008399471,13.895561468,4
ENSMUSG00000066175.2,11.7560334506,13.0656317606,7.0065329219,31.7612833555,4
ENSMUSG00000052419.7,1307.8587213844,1715.6179550241,797.7438198171,1097.7493559727,4
ENSMUSG00000087013.7,6.8576861795,3.0151457909,0,1.9850802097,3
ENSMUSG00000049916.12,73.4752090665,59.2978672211,42.0391975311,109.1794115344,4
ENSMUSG00000024273.8,366.3963758785,434.1809938901,308.2874485617,280.8888496748,4
ENSMUSG00000020491.15,297.819514083,328.6508912085,188.1754556156,266.0007481019,4
ENSMUSG00000114656.1,8.817025088,0,0,0,3
ENSMUSG00000070282.6,106.78397051,75.3786447726,97.0905276314,74.4405078643,4
ENSMUSG00000085622.9,125.3976901402,101.5099082938,160.1493239281,153.843716253,4
ENSMUSG00000073590.3,12.7357029049,16.0807775515,2.0018665491,0,4
ENSMUSG00000031179.14,0,0,0,1.9850802097,2
ENSMUSG00000038917.4,0,9.0454373727,0,3.9701604194,1
ENSMUSG00000090031.2,191.035543573,164.8279699027,121.1129262207,121.0898927927,4
ENSMUSG00000032057.9,363.4573675158,241.2116632723,179.1670561446,471.4565498075,4
ENSMUSG00000086221.1,0.9796694542,0,0,0,3
ENSMUSG00000086918.1,0,0,0,7.9403208389,2
ENSMUSG00000021098.14,0,13.0656317606,8.0074661964,4.9627005243,4
ENSMUSG00000112762.1,8.817025088,0,0,1.9850802097,3
ENSMUSG00000107567.1,5.8780167253,0,0,0,3
ENSMUSG00000085956.1,66.617522887,24.1211663272,51.0475970021,15.8806416777,4
ENSMUSG00000044906.6,730.8334128485,1111.5837482464,1374.2813859584,2106.1701025083,4
ENSMUSG00000108187.1,0,2.0100971939,0,0,1
ENSMUSG00000097602.2,0,2.0100971939,12.0111992946,0,0
ENSMUSG00000005131.4,20.5730585386,16.0807775515,12.0111992946,8.9328609437,4
ENSMUSG00000046180.11,6.8576861795,2.0100971939,2.0018665491,0,3
ENSMUSG00000106359.1,0,0,0,1.9850802097,2
ENSMUSG00000084971.1,0,7.0353401788,4.0037330982,0,1
ENSMUSG00000046085.7,22.5323974471,7.0353401788,3.0027998237,30.7687432506,4
ENSMUSG00000069713.2,7.8373556338,8.0403887757,0,9.9254010486,4
ENSMUSG00000087396.7,342.8843089772,346.7417659539,223.2081202249,233.2469246416,4
ENSMUSG00000099608.1,0,0,0,1.9850802097,2
ENSMUSG00000086443.1,0,2.0100971939,10.0093327455,1.9850802097,0
ENSMUSG00000105203.1,0,0,0,5.9552406291,2
ENSMUSG00000097786.3,0,0,2.0018665491,0,0
ENSMUSG00000086451.8,2.9390083627,2.0100971939,2.0018665491,16.8731817826,2
ENSMUSG00000045928.2,0,0,0,1.9850802097,2
ENSMUSG00000102808.1,5.8780167253,0,0,1.9850802097,3
ENSMUSG00000114554.1,1.9593389084,0,0,0,3
ENSMUSG00000087424.1,19.5933890844,24.1211663272,20.018665491,19.8508020972,4
ENSMUSG00000097766.1,1.9593389084,0,0,0,3
ENSMUSG00000108020.1,0,0,2.0018665491,0,0
ENSMUSG00000115970.1,9.7966945422,7.0353401788,9.008399471,5.9552406291,4
ENSMUSG00000107879.1,19.5933890844,7.0353401788,29.027064962,11.9104812583,4
ENSMUSG00000004360.9,262.5514137311,396.9941958023,196.182921812,360.2920580634,4
ENSMUSG00000036411.10,118.5400039607,143.7219493664,447.4171737243,405.9489028868,4
ENSMUSG00000073386.5,0,0,0,7.9403208389,2
ENSMUSG00000046138.15,2175.8458578238,2638.2525670406,2478.3107877881,1877.885878391,4
ENSMUSG00000069892.9,5.8780167253,2.0100971939,0,15.8806416777,2
ENSMUSG00000114210.2,17.634050176,18.0908747454,18.0167989419,33.7463635652,4
ENSMUSG00000086363.7,0,2.0100971939,2.0018665491,0,4
ENSMUSG00000085112.1,35.2681003519,20.1009719394,7.0065329219,10.9179411534,4
ENSMUSG00000112639.1,78.3735563376,76.3836933696,32.0298647856,90.3211495421,4
ENSMUSG00000054181.11,8.817025088,5.0252429848,14.0130658437,15.8806416777,4
ENSMUSG00000020804.12,1.9593389084,6.0302915818,5.0046663728,0.9925401049,4
ENSMUSG00000051900.12,1.9593389084,0,0,0,3
ENSMUSG00000024130.16,2177.8051967322,2244.2735170292,3079.8716857932,2216.3420541475,4
ENSMUSG00000028970.9,1126.6198723536,1331.6893909824,992.9258083545,1217.8467086605,4
ENSMUSG00000032842.13,993.3848265796,905.548785868,652.6084950072,657.0615494159,4
ENSMUSG00000115902.1,20.5730585386,10.0504859697,11.0102660201,23.8209625166,4
ENSMUSG00000118555.1,12.7357029049,15.0757289545,10.0093327455,10.9179411534,4
ENSMUSG00000118477.1,2.9390083627,0,0,1.9850802097,3
ENSMUSG00000026003.5,2507.9538028046,3091.5294842731,3417.1861993168,3905.6453126155,4
ENSMUSG00000026499.5,2329.6539621364,2728.7069407677,2391.2295929021,1872.9231778667,4
ENSMUSG00000056938.16,707.3213459472,595.9938180019,646.6028953599,681.8750520373,4
ENSMUSG00000026781.17,1781.0390677729,1843.259126839,1349.2580540946,1212.8840081363,4
ENSMUSG00000020917.17,30584.3006913106,33612.8452769922,23772.1652705843,19818.0482736959,4
ENSMUSG00000026348.7,0,0,6.0055996473,1.9850802097,0
ENSMUSG00000072949.6,1845.6972517515,1038.2152006678,1380.2869856057,1611.8851302891,4
ENSMUSG00000032561.15,3.9186778169,8.0403887757,2.0018665491,0,1
ENSMUSG00000018796.13,885.6211866154,921.6295634195,1474.3747134135,1200.973526878,4
ENSMUSG00000059430.14,121.4790123233,311.56506506,170.1586566737,96.2763901712,4
ENSMUSG00000006457.4,126.3773595944,124.626026024,153.1427910063,86.3509891226,4
ENSMUSG00000023262.13,324.270589347,307.5448706722,347.3238462692,259.0529673679,4
ENSMUSG00000025964.15,10884.12763639,10666.5807596196,11382.613198193,8346.2697417493,4
ENSMUSG00000031554.18,76.4142174292,50.2524298484,54.0503968257,23.8209625166,4
ENSMUSG00000031555.15,6846.9098155473,8082.6008168153,7807.2795414972,7687.2231121238,4
ENSMUSG00000022893.14,21406.7572441727,23919.1515592374,15123.1008451898,12746.200026584,4
ENSMUSG00000022894.6,13437.1462340887,11772.1342162842,10182.4942020065,10156.66289301,4
ENSMUSG00000039197.10,2589.2663675049,2537.7477073438,2808.6187683899,3715.0776124828,4
ENSMUSG00000002844.9,1522.4063318587,1526.6688187941,1414.3187169405,2214.3569739378,4
ENSMUSG00000020910.16,339.9453006145,373.878078072,208.1941211066,262.0305876825,4
ENSMUSG00000024527.10,2784.2205888947,3696.5687396477,2868.6747648629,1957.2890867796,4
ENSMUSG00000040812.14,0,0,2.0018665491,0,0
ENSMUSG00000026922.13,69.5565312497,29.1464093121,144.1343915353,62.530026606,4
ENSMUSG00000069833.13,45332.2446551464,42416.0659378334,29041.0780278203,22424.4585890526,4
ENSMUSG00000035875.15,8.817025088,3.0151457909,9.008399471,23.8209625166,4
ENSMUSG00000078307.3,1.9593389084,2.0100971939,1.0009332746,5.9552406291,4
ENSMUSG00000091415.5,0,0,2.0018665491,7.9403208389,2
ENSMUSG00000084347.3,127.3570290487,126.6361232179,156.1455908299,158.8064167773,4
ENSMUSG00000118479.1,0,0,2.0018665491,0,0
ENSMUSG00000118399.1,15.6747112675,0,0,11.9104812583,4
ENSMUSG00000053279.8,13.7153723591,25.1262149242,2.0018665491,5.9552406291,4
ENSMUSG00000020256.14,1759.4863397801,2749.812961304,1610.5016387524,1328.0186602998,4
ENSMUSG00000063129.1,0,0,6.0055996473,0,0
ENSMUSG00000028307.9,1.9593389084,0,0,0,3
ENSMUSG00000075470.2,6097.4626830686,5836.3172025922,6458.0214874025,6612.3021785628,4
ENSMUSG00000033809.15,232.1816606503,381.9184668478,342.3191798964,303.7172720865,4
ENSMUSG00000032845.16,0,0,0,4.9627005243,2
ENSMUSG00000044037.15,0,8.0403887757,1.0009332746,0,1
ENSMUSG00000013076.17,4278.216506581,3592.043685563,4371.0756099639,3675.3760082885,4
ENSMUSG00000021257.14,144.9910792246,151.7623381421,71.0662624931,67.4927271303,4
ENSMUSG00000002289.16,3002.6868771859,2380.9601262168,3046.840887733,2915.0902879674,4
ENSMUSG00000066510.5,0.9796694542,1.005048597,2.0018665491,1.9850802097,4
ENSMUSG00000094683.2,1.9593389084,5.0252429848,3.0027998237,0,4
ENSMUSG00000085611.3,222.3849661081,180.9087474542,260.2426513832,223.321523593,4
ENSMUSG00000068264.11,316.4332337132,279.4035099571,348.3247795437,479.3968706463,4
ENSMUSG00000030051.10,593.6796892576,758.8116907107,455.4246399207,935.9653188809,4
ENSMUSG00000032083.8,0,0,0,1.9850802097,2
ENSMUSG00000091694.9,3.9186778169,6.0302915818,0,0,1
ENSMUSG00000010601.14,111.6823177811,50.2524298484,60.0559964731,119.1048125829,4
ENSMUSG00000057346.12,65.6378534328,62.313013012,67.0625293949,102.2316308004,4
ENSMUSG00000024451.9,0,21.1060205363,15.0139991183,3.9701604194,4
ENSMUSG00000074582.10,3213.3158098433,3449.3267847936,3343.1171370001,2326.5140057867,4
ENSMUSG00000041219.14,2411.9461962909,3105.6001646306,2876.6822310593,8467.359634542,4
ENSMUSG00000085089.1,0,2.0100971939,0,0,1
ENSMUSG00000039031.16,2013.2207284232,1334.7045367733,1155.0769988318,1826.2737929384,4
ENSMUSG00000025154.15,607.3950616167,643.2311020594,745.6952895404,3310.1212497008,2
ENSMUSG00000063506.14,818.0239942741,853.2862588257,584.5450323377,651.1063087867,4
ENSMUSG00000031355.16,0,2.0100971939,4.0037330982,1.9850802097,4
ENSMUSG00000038352.15,14.6950418133,14.0706803575,2.0018665491,8.9328609437,4
ENSMUSG00000038525.16,1693.8484863473,1556.8202767032,1370.2776528602,1363.7501040746,4
ENSMUSG00000042178.6,951.2590400481,1019.1192773254,1105.0303351042,1219.8317888703,4
ENSMUSG00000002343.11,851.3327557176,875.397327959,719.6710244021,783.1141427328,4
ENSMUSG00000049804.9,290.9618279035,310.5600164631,473.4414388626,546.8895977767,4
ENSMUSG00000040187.15,76.4142174292,84.4240821453,98.091460906,83.3733688081,4
ENSMUSG00000060216.15,593.6796892576,632.1755674928,1319.2300558581,1376.6531254378,4
ENSMUSG00000046561.9,0,0,1.0009332746,5.9552406291,2
ENSMUSG00000021592.18,262.5514137311,281.413607151,270.2519841287,247.1424861096,4
ENSMUSG00000052632.16,733.7724212112,892.4831541074,1821.6985596827,1393.5263072204,4
ENSMUSG00000033007.15,0,0,4.0037330982,1.9850802097,0
ENSMUSG00000029752.12,1962.2779168037,2479.4548887196,1885.7582892539,1337.9440613483,4
ENSMUSG00000085779.1,0,1.005048597,0,0,1
ENSMUSG00000030213.12,4483.9470919674,3908.6339936079,3254.034075565,3930.4588152369,4
ENSMUSG00000024759.14,14152.3049356697,14288.7759030917,20118.7588184734,17753.5648555917,4
ENSMUSG00000032412.8,2370.8000792137,3426.2106670633,4076.8012272459,5201.9026895598,4
ENSMUSG00000016327.9,0,2.0100971939,0,0,1
ENSMUSG00000038690.15,3560.1187966374,3665.4122331417,3099.8903512842,4113.0861945308,4
ENSMUSG00000038717.8,1822.1851848502,1954.8195211024,1818.695759859,1782.6020283246,4
ENSMUSG00000021290.6,1164.8269810682,1268.3713293734,1174.0947310482,1259.5333930646,4
ENSMUSG00000015575.15,2517.7504973468,3179.9737608062,2577.4031819686,2949.8291916374,4
ENSMUSG00000037685.15,5.8780167253,0,0,0,3
ENSMUSG00000028710.18,725.9350655774,887.4579111226,1056.9855379258,1171.1973237322,4
ENSMUSG00000027496.15,947.3403622312,1247.2653088371,1194.1133965392,4204.3998841777,2
ENSMUSG00000029673.17,0,0,2.0018665491,0,0
ENSMUSG00000086502.1,310.5552169879,326.6407940145,404.3770429186,410.9116034111,4
ENSMUSG00000048406.5,65.6378534328,72.3634989817,65.0606628458,82.3808287032,4
ENSMUSG00000043300.2,2950.7643961122,2389.0005149925,3173.959413601,2988.5382557269,4
ENSMUSG00000086150.1,2.9390083627,7.0353401788,4.0037330982,4.9627005243,4
ENSMUSG00000024392.17,12355.5911566293,12770.1474730733,13520.6066726338,15238.468229882,4
ENSMUSG00000057789.14,1708.5435281606,1937.733694954,1294.2067239943,1554.3178042073,4
ENSMUSG00000021901.10,1905.4570884589,2057.3344779932,2065.9262786731,2537.9250481214,4
ENSMUSG00000039699.14,4.8983472711,0,4.0037330982,0,4
ENSMUSG00000002748.7,9377.3960157989,10825.3784379405,18052.8325398003,19142.1284622878,4
ENSMUSG00000030780.15,585.8423336239,560.8171171081,568.5300999449,737.4572979094,4
ENSMUSG00000102478.1,2.9390083627,2.0100971939,10.0093327455,4.9627005243,4
ENSMUSG00000028121.8,458.4853045752,457.2971116204,273.2547839524,334.4860153371,4
ENSMUSG00000037525.5,327.2095977097,259.3025380177,261.2435846578,455.5759081297,4
ENSMUSG00000009112.4,2014.2003978774,1882.4560221208,1728.6117651494,2348.3498880936,4
ENSMUSG00000026172.12,465.3429907548,460.3122574113,576.5375661413,442.6728867666,4
ENSMUSG00000031872.14,0,0,0,3.9701604194,2
ENSMUSG00000047844.3,0,2.0100971939,0,0,1
ENSMUSG00000030103.11,713.1993626725,982.9375278345,418.3901087623,296.7694913525,4
ENSMUSG00000070808.4,914.0316007878,954.7961671194,750.6999559132,695.7706135053,4
ENSMUSG00000060708.4,551.5539027262,640.2159562685,562.5245002976,829.7635276611,4
ENSMUSG00000085633.1,3.9186778169,0,0,0,3
ENSMUSG00000021835.15,0.9796694542,0,0,0,3
ENSMUSG00000057649.6,1285.3263239373,1374.906480652,1429.3327160587,2079.3715196771,4
ENSMUSG00000071657.12,215.5272799285,306.5398220752,251.2342519123,380.1428601605,4
ENSMUSG00000002803.14,186.1371963019,191.9642820209,181.1689226937,201.4856412861,4
ENSMUSG00000111375.4,244.9173635551,225.1308857208,249.2323853632,295.7769512476,4
ENSMUSG00000021900.10,1081.5550774595,997.0082081921,926.8642122342,1436.2055317293,4
ENSMUSG00000020423.6,1090.3721025475,571.8726516747,684.6383597928,972.6893027607,4
ENSMUSG00000020490.16,2.9390083627,2.0100971939,0,0,3
ENSMUSG00000040084.9,1709.5231976148,1918.6377716116,2077.9374779677,8683.733377401,2
ENSMUSG00000097874.3,0.9796694542,0,0,9.9254010486,2
ENSMUSG00000085078.1,1.9593389084,9.0454373727,2.0018665491,0,1
ENSMUSG00000046491.10,0,8.0403887757,10.0093327455,7.9403208389,4
ENSMUSG00000032120.11,302.7178613541,442.2213826658,310.2893151108,354.3368174342,4
ENSMUSG00000085408.1,21.5527279929,12.0605831636,15.0139991183,35.7314437749,4
ENSMUSG00000050390.12,2030.8547785992,2350.8086683078,2810.620634939,1807.4155309461,4
ENSMUSG00000023055.10,3996.0717037655,3064.3931721549,2324.1670635072,1381.6158259621,4
ENSMUSG00000032246.14,558.4115889057,293.4741903146,409.3817092913,193.5453204473,4
ENSMUSG00000020785.17,925.7876342384,1281.436961134,1834.7106922518,1009.4132866404,4
ENSMUSG00000001794.13,11377.8810413172,11652.5334332451,10600.8843107688,8571.5763455521,4
ENSMUSG00000008393.9,4326.2203098378,4558.9004358461,12814.9487140754,14439.4734454715,4
ENSMUSG00000033538.13,459.4649740294,509.5596386627,350.3266460928,268.9783684165,4
ENSMUSG00000074570.14,13.7153723591,2.0100971939,0,0,3
ENSMUSG00000015944.9,2221.8903221722,2080.4505957234,2841.6495664501,2177.632990058,4
ENSMUSG00000102483.2,0,2.0100971939,0,0,1
ENSMUSG00000004044.9,58740.9804750628,50441.3789846216,56334.5265582747,47782.8657280648,4
ENSMUSG00000035640.18,839.576722267,961.8315072982,871.8128821338,662.0242499402,4
ENSMUSG00000087034.4,71.5158701581,38.1918466848,79.0737286895,43.6717646137,4
ENSMUSG00000006362.16,1.9593389084,0,0,0,3
ENSMUSG00000034342.9,1956.3999000784,2474.4296457348,3158.9454144827,2476.3875616202,4
ENSMUSG00000040525.13,1.9593389084,2.0100971939,0,0.9925401049,4
ENSMUSG00000025577.7,795.4915968271,1721.6482466059,4520.2146678719,4079.3398309656,4
ENSMUSG00000029836.15,4322.301632021,4994.0864783332,7576.0639550759,8936.8311041397,4
ENSMUSG00000020074.7,3702.1708674994,4408.1431463009,3095.886618186,3562.2264363347,4
ENSMUSG00000071104.10,0,0,0,1.9850802097,2
ENSMUSG00000040189.18,1.9593389084,4.0201943879,2.0018665491,9.9254010486,2
ENSMUSG00000050786.8,306.636539171,298.4994332994,449.4190402734,442.6728867666,4
ENSMUSG00000029769.16,1218.7088010503,870.3720849741,933.870745156,552.8448384058,4
ENSMUSG00000025983.11,0,3.0151457909,0,1.9850802097,1
ENSMUSG00000034083.16,522.1638190995,707.5542122654,643.6000955362,732.4945973851,4
ENSMUSG00000026940.3,17.634050176,28.1413607151,31.0289315111,30.7687432506,4
ENSMUSG00000078588.10,25.4714058097,24.1211663272,15.0139991183,28.7836630409,4
ENSMUSG00000028795.15,179.2795101224,172.8683586785,183.1707892428,80.3957484935,4
